 sigma_hat,alpha_hat,m_hat,sigma_hatError,alpha_hatError,m_hatError                                  
   9.5720461432730729E-003 ,  0.88124738126802304      ,   1.0355958539378443      ,   9.5720461432730729E-003 ,  0.88124738126802304      ,  -32545.964404146063     
   8.7851455769078230E-003 ,  0.90654750271211770      ,  0.96614564872289177      ,   8.7851455769078230E-003 ,  0.90654750271211770      ,  -32546.033854351277     
   1.0359162708918554E-002 ,  0.91795145555438029      ,  0.95532919712934217      ,   1.0359162708918554E-002 ,  0.91795145555438029      ,  -32546.044670802872     
   1.0096609532869564E-002 ,  0.88997745867041578      ,   1.0158114316233267      ,   1.0096609532869564E-002 ,  0.88997745867041578      ,  -32545.984188568378     
   9.6296622952752649E-003 ,  0.91754642849368118      ,  0.95527491743078563      ,   9.6296622952752649E-003 ,  0.91754642849368118      ,  -32546.044725082571     
   9.7507555858497574E-003 ,  0.90720603676441847      ,  0.96370306088823576      ,   9.7507555858497574E-003 ,  0.90720603676441847      ,  -32546.036296939114     
   8.7885137593937922E-003 ,  0.91565663643897288      ,  0.95489530773522169      ,   8.7885137593937922E-003 ,  0.91565663643897288      ,  -32546.045104692264     
   1.0620395525769918E-002 ,  0.89975030884632012      ,  0.98204767044494390      ,   1.0620395525769918E-002 ,  0.89975030884632012      ,  -32546.017952329556     
   1.0539962184983077E-002 ,  0.89360643650005600      ,   1.0105671004171475      ,   1.0539962184983077E-002 ,  0.89360643650005600      ,  -32545.989432899583     
   9.1247330928860820E-003 ,  0.91211078592043671      ,  0.99200860301736471      ,   9.1247330928860820E-003 ,  0.91211078592043671      ,  -32546.007991396982     
   9.3460085934194762E-003 ,  0.88520443202232846      ,   1.0369917622347258      ,   9.3460085934194762E-003 ,  0.88520443202232846      ,  -32545.963008237766     
   1.0048809870807390E-002 ,  0.88750974249325287      ,   1.0291327419730329      ,   1.0048809870807390E-002 ,  0.88750974249325287      ,  -32545.970867258027     
   9.2563339379857154E-003 ,  0.90472214352702685      ,  0.97222419836150720      ,   9.2563339379857154E-003 ,  0.90472214352702685      ,  -32546.027775801638     
   1.0731868012871600E-002 ,  0.93332028067934869      ,  0.92334627195763297      ,   1.0731868012871600E-002 ,  0.93332028067934869      ,  -32546.076653728043     
   9.8998941619491201E-003 ,  0.91876458219584012      ,  0.93946953111165110      ,   9.8998941619491201E-003 ,  0.91876458219584012      ,  -32546.060530468887     
   1.0317590192495101E-002 ,  0.89661662696232125      ,   1.0078552130161071      ,   1.0317590192495101E-002 ,  0.89661662696232125      ,  -32545.992144786986     
   9.0653358144315421E-003 ,  0.92131350968097658      ,  0.95013761433148813      ,   9.0653358144315421E-003 ,  0.92131350968097658      ,  -32546.049862385669     
